10.88	0.615366311333322
10.96	0.6255158347233201
11.040000000000001	0.6355791224197144
11.120000000000001	0.6455498147551173
11.200000000000001	0.6554217416103242
11.28	0.6651889336975318
11.36	0.6748456331637331
11.44	0.6843863034837775
11.52	0.693805638615924
11.6	0.7030985713961487
11.68	0.7122602811509731
11.76	0.7212862005121549
11.84	0.7301720214201839
11.92	0.7389137003071384
12.	0.7475074624530771
12.08	0.7559498055137246
12.16	0.7642375022207489
12.24	0.7723676022594039
12.32	0.7803374333317071
12.4	0.7881446014166034
12.48	0.7957869902417506
12.56	0.8032627599845937
12.64	0.8105703452232879
12.72	0.8177084521607614
12.8	0.8246760551477705
12.88	0.8314723925331622
12.96	0.8380969618717521
13.040000000000001	0.8445495145221972
13.120000000000001	0.8508300496690187
13.200000000000001	0.8569388078044908
13.280000000000001	0.8628762637074586
13.36	0.8686431189572693
13.44	0.8742402940219242
13.52	0.8796689199602399
13.6	0.8849303297782918
13.68	0.8900260494806824
13.76	0.8949577888572325
13.84	0.899727432045558
13.92	0.9043370279096591
14.	0.9087887802741322
14.08	0.9130850380529149
14.16	0.9172282853106151
14.24	0.9212211312934517
14.32	0.9250663004656728
14.4	0.928766622586014
14.48	0.932325022857337
14.56	0.9357445121810642
14.64	0.9390281775463857
14.72	0.9421791725825095
14.8	0.9452007083004421
14.88	0.9480960440489341
14.96	0.9508684787073495
15.040000000000001	0.95352134213628
15.120000000000001	0.9560579869047905
15.200000000000001	0.9584817803112209
15.280000000000001	0.9607960967125173
15.36	0.9630043101751253
15.44	0.9651097874585542
15.52	0.9671158813408361
15.6	0.9690259242932594
15.68	0.970843222509953
15.76	0.9725710502961631
15.84	0.974212644817386
15.92	0.9757712012099133
16.	0.9772498680518208
16.080000000000002	0.9786517431919749
16.16	0.9799798699332745
16.240000000000002	0.9812372335650621
16.32	0.982426758238456
16.4	0.9835513041772547
16.48	0.9846136652160746
16.56	0.9856165666564624
16.64	0.9865626634309195
16.72	0.9874545385640534
16.8	0.9882947019194417
16.88	0.9890855892202607
16.96	0.9898295613312803
17.04	0.990528903789462
17.12	0.9911858265701202
17.2	0.991802464075404
17.28	0.9923808753317304
17.36	0.9929230443827529
17.44	0.9934308808644533
17.52	0.9939062207490372
17.6	0.9943508272444394
17.68	0.9947663918364442
17.76	0.9951545354606693
17.84	0.995516809791946
17.92	0.995854698638964
18.	0.9961696194324102
18.080000000000002	0.9964629247952363
18.16	0.9967359041841086
18.240000000000002	0.9969897855915522
18.32	0.9972257372987656
18.400000000000002	0.9974448696695721
18.48	0.9976482369764678
18.56	0.9978368392502355
18.64	0.9980116241451058
18.72	0.9981734888119511
18.8	0.9983232817725269
18.88	0.998461804788262
18.96	0.9985898147176192
19.04	0.9987080253565305
19.12	0.9988171092568956
19.2	0.9989176995186069
19.28	0.9990103915510126
19.36	0.9990957448001777
19.44	0.9991742844387193
19.52	0.9992465030154047
19.6	0.9993128620620841
19.68	0.9993737936558992
19.76	0.9994297019350576
19.84	0.999480964566793
19.92	0.9995279341664344
20.	0.9995709396668032
